CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	X	Y	Z	RotX	RotY	RotZ
3000.228508438835	3593.4345966875044	3383.660886631353	n/a	n/a	n/a	n/a	-0.0451453602	-0.0140895026	-0.08871219400000001	-0.0282191652	0.016492605	0.017678356699999998	0.0041489145	-0.0355557918	0.0637742638	-0.1524404891	-0.0316045743	0.11144920119999999	0.0980552714	0.098046883	0.098032903	0.098013332	0.09798817119999999	-0.0865991	-0.0523522	0.0552839	-0.00346977	0.00107054	-0.00147575
2991.9481267501037	3592.7926972232726	3383.272705508425	0.94438189	13.55697155	0.915838	0.0670242	-0.0656782679	0.0026027773000000002	0.016708165900000002	-0.0223298018	-0.0345049086	-0.1412475763	-0.0234759602	-0.0372318154	0.0387552577	-0.1600690094	-0.0236565918	0.0712140911	0.098032903	0.09795742199999999	0.0978316635	0.0976556919	0.0974295977	-0.08662309999999998	-0.0575709	0.0375946	-0.00377368	0.000994714	-0.000973642
2998.919303610619	3591.3896540497753	3384.0650669917336	0.8669132	12.44487858	0.85917366	0.0735293	-0.06572895599999999	-0.0256135469	0.0434187384	-0.0168336565	0.0719424367	-0.1271847616	-0.022171319199999998	-0.025379485299999997	0.043263601900000004	-0.1374457447	-0.0218583156	0.0153120295	0.09798817119999999	0.0977785816	0.0974295977	0.09694171689999999	0.09631563480000001	-0.0865964	-0.0468259	0.0203392	-0.00328759	0.00129104	-0.00110127
2999.0848559219826	3592.942393627665	3382.5727259273713	0.83669156	12.01103497	0.83463651	0.06953860000000002	-0.0405015341	-0.0285769914	0.0055477901	-0.014430699699999999	0.1030878094	-0.05338517	-0.0077354092000000005	-0.0227853763	0.0459458014	-0.1191591212	-0.041007801499999996	0.027533085099999997	0.0979210862	0.097510525	0.0968275308	0.095874012	0.0946526326	-0.07570839999999998	-0.0478362	0.0484075	-0.00298308	0.00110425	-0.00120141
2997.918797829154	3589.8012533905357	3380.74386130166	0.78946531	11.33308315	0.81770712	0.1185067	-0.0368786745	-0.0554385599	-0.046270567699999994	-0.0121833006	0.0700355913	0.0090767596	-0.0093760073	-0.0191580238	0.0111187415	-0.123337139	-0.0542772932	0.033445416299999996	0.0978316635	0.0971534967	0.09602669890000001	0.0944564733	0.0924500708	-0.0692859	-0.0333061	0.0187134	-0.00192902	0.00081583	-0.00118669
2992.387524990043	3590.7988821583504	3379.6272202654964	0.83218354	11.94632053	0.81442177	0.037395099999999994	-0.034068222999999995	-0.048993650199999995	-0.1008453608	0.008833642099999999	-0.0039756364	0.0375487752	-0.027178894199999998	-0.035553934100000004	0.0080618951	-0.08288948730000001	-0.0249810066	0.039884870499999996	0.0977199233	0.09670782259999999	0.0950287458	0.0926942731	0.089720505	-0.0651056	-0.0358596	0.0273192	-0.00194159	0.00050541	-0.00106857
3001.5887481901123	3593.4737036710917	3380.531113138595	0.83847809	12.03668118	0.82400793	0.054321	-0.0282668455	-0.0375661309	-0.08103885400000001	-0.0369672883	-0.0729714997	0.0084261149	-0.011754396	-0.0265748432	0.0360664327	-0.0661789112	0.0030262991999999997	0.030081354900000003	0.0975858912	0.0961739093	0.09383572009999999	0.0905938416	0.08647949490000001	-0.0632462	-0.0538189	0.044484	-0.0017168	0.00050541	-0.00119053
2997.1552102677106	3593.333543600813	3382.1998872855283	0.89907473	12.90656948	0.82624882	0.058400650000000026	-0.0276220114	-0.046047585300000006	0.0314228304	-0.008830999499999999	-0.028260475400000002	-0.0659497566	-0.022248048700000002	-0.0215569427	0.0317214951	-0.0865177039	-0.018089598000000002	0.0017061882	0.0974295977	0.0955522439	0.0924500708	0.088162843	0.0827455156	-0.0657419	-0.0424876	0.0170686	-0.00160127	0.000453495	-0.00136625
2998.251008900079	3592.825152814162	3383.101210361194	0.88730037	12.73754406	0.82866246	0.05381588	-0.0188728475	-0.0415955002	0.059338255199999995	-0.00039966519999999996	0.0490559321	-0.0578089766	-0.0040673069000000004	-0.0136686471	0.0296897231	-0.0641157307	-0.0184950907	-0.0021171959	0.09725107849999999	0.09484339369999999	0.0908746423	0.0854101477	0.0785398523	-0.0613849	-0.0245986	0.007557969999999998	-0.00131552	0.00050541	-0.00126273
3003.1322434238928	3593.353658053435	3380.5038591148623	0.84385407	12.11385536	0.81810141	0.05920183	-0.0110807619	-0.0150762343	-0.0028344305	-0.009883908299999999	0.067150592	-0.0066047187	-0.007570999	0.005282895300000001	0.024457895299999997	-0.048396676	-0.0174905117	0.011854408500000002	0.09705037429999999	0.0940480054	0.0891126687	0.08234580009999999	0.073886479	-0.0537438	-0.0339467	0.0186135	-0.00160806	0.00050541	-0.000932128
2999.815803261637	3593.7323066137956	3379.807007982893	0.79866374	11.46513081	0.81688273	0.061860749999999985	-0.012447461299999999	-0.029293836299999997	-0.0358760495	-0.016983603	0.051413318	0.061438445	-0.0099949192	-0.0056927835	0.030942714700000002	-0.021591771800000003	-0.0174140223	0.0265903548	0.0968275308	0.0931668048	0.0871677669	0.0789809816	0.0688119219	-0.0449758	-0.021578	0.0194107	-0.00113334	0.000181593	-0.000932128
3002.974851167972	3592.424145957859	3379.617788591057	0.82626611	11.8613739	0.83571309	0.04283365000000001	-0.010338714799999999	-0.0207240103	-0.08151866769999999	-0.0098440512	-0.0451534586	0.02234365	0.0010540009	-0.002901558	0.0283005006	-0.011024196299999999	0.0065957406	-0.0159629098	0.0965825991	0.092200596	0.08504392919999999	0.07532797	0.06334510809999999	-0.039928	-0.0138043	0.03114	-0.00113334	-0.000125218	-0.0008732819999999999
3002.0856817362555	3592.9449580200344	3378.060101637738	0.84478945	12.1272831	0.8475737	0.029797449999999993	-0.0160325513	0.0016502855	0.0167554575	-0.0241749692	-0.0866646457	-0.0443110071	-0.0090875782	-0.0111768929	0.0097926986	-0.0269014515	0.0367012685	-0.0084485153	0.09631563480000001	0.09115026039999999	0.0827455156	0.0714000949	0.0575172008	-0.0235069	-0.0220345	0.0311592	-0.00113334	-0.000168911	-0.000932128
3002.4552354338057	3590.1303771233174	3376.5227932055627	0.92079097	13.21831512	0.81080317	0.0526322	-0.0152459111	-0.0276374842	0.0602663616	-0.015217361	-0.0174193573	-0.04090223	-0.009669815600000001	0.0042689716	-0.0067997659	-0.0134080572	0.0040099057	-0.071646983	0.09602669890000001	0.0900167565	0.080277244	0.06721168849999999	0.051361421399999996	-0.0197494	-0.0143759	0.0180333	-0.000759792	-0.000357167	-0.000932128
3006.084247211503	3593.389719821092	3376.265508245186	0.86023521	12.34901333	0.8075946	0.04328225	-0.0038580790999999995	-0.0069941875	0.0486373816	-0.0023022147	0.0647068745	-0.0457303113	-0.0057084926	0.0098045662	0.008598000699999999	0.0062773377	0.0206066679	-0.010904681599999999	0.0957158574	0.08880111859999999	0.0776441814	0.06277803400000001	0.0449128604	-0.0191654	-0.0125941	0.0275705	-0.00051652	-0.000496331	-0.000686979
3007.8165301687677	3592.0405288872857	3375.4594339084038	0.86302042	12.38899612	0.82344103	0.0334456	0.0037323626	0.022533692	0.0206458897	-0.0243174371	0.0780693104	0.0179805648	0.0008249510000000001	0.0136843244	0.0089346828	0.0128607726	-0.0291944548	-0.023509789	0.095383181	0.0875044557	0.07485173269999999	0.0581153092	0.038208277400000004	-0.0170095	-0.0139287	0.0382151	-0.000304081	-0.000540625	-0.000557502
3006.3049836266573	3589.8430049037524	3376.949055293156	0.80348051	11.53427696	0.81958061	0.04375205000000001	0.0037016259000000004	-0.0070805863	-0.0329582113	0.0078806386	0.0446779213	0.0397094642	-0.0055943004	0.01874976	-0.013231338	0.0145574462	-0.0086031904	-0.0688247358	0.0950287458	0.08612795109999999	0.07190563030000001	0.053240527999999995	0.0312858913	-0.0169885	-0.0157189	0.0161148	-0.000319264	-0.00090905	-0.000570705
3006.6951449218604	3591.5005640196227	3377.727360556687	0.81740987	11.73423862	0.80379391	0.05668505	0.012763441	-0.0098881356	-0.08916553140000001	0.0185162571	-0.024926467999999997	0.0511798636	0.0051738860999999995	0.0111305669	-0.0137939979	0.0323729601	0.0327390736	0.027719617000000002	0.0946526326	0.08467286060000001	0.0688119219	0.0481714778	0.0241851625	-0.016992199999999996	-0.0185869	0.0344015	-0.000116929	-0.000436869	-0.000606722
3006.1358353586543	3593.720286024581	3377.9461230813426	0.82174993	11.79654217	0.8016665	0.0509036	0.015638418600000002	-0.0078227722	-0.0238278631	-0.040786821	-0.100519207	0.031926002200000005	0.0161744978	0.0126828213	0.0188862346	0.0552658489	0.0106224745	-0.018884421000000002	0.09425492710000001	0.083140512	0.0655769581	0.0429266552	0.0169465682	-0.0110181	-0.0143676	0.0319347	0.000116384	-0.00090905	-0.000547348
3005.5700254122917	3590.219409620791	3376.5169260009548	1.03651297	14.87954903	0.96423328	0.10936711799999999	0.0074671275	0.0012080230000000001	0.0488650613	0.0401234115	-0.0372676539	-0.0598317206	-0.0150444593	0.0136630456	-0.0270442427	0.0492882055	-6.53571e-05	-0.0594691345	0.09383572009999999	0.08153230339999999	0.0622073795	0.0375251979	0.0096113714	0.0176675	-0.000588372	0.00380611	-0.000116929	-0.000730732	-0.000183505
3008.330060437853	3592.8073623421224	3383.033033062335	1.08745468	15.61083794	0.97722834	0.074586543	0.0071809069	0.00351006	0.0302917676	-0.00043645980000000005	0.0273869144	-0.0022746474	0.007704888000000001	0.023070281800000002	0.0008909447999999999	0.0552347614	-0.023300708700000002	-0.0334478794	0.09339510720000001	0.0798497022	0.058710103300000004	0.031986815099999996	0.0022213857	0.00356535	-0.0088185	0.0161353	-0.000116929	-7.655199999999998e-05	-3.91835e-05
3012.8604125774273	3591.5836663597515	3385.0930241268584	0.96537668	13.85836029	0.85336059	0.03671975000000001	0.00943927	0.0431254927	-0.04824341099999999	-0.006109706899999999	0.0495270612	0.0644341421	-0.0012649311	0.027351679900000002	-0.0150475648	0.0393508744	0.026850070499999996	-0.0289519765	0.092933189	0.0780942437	0.0550923084	0.026331716	-0.0051812628	0.0256301	-0.00882807	0.0161154	-0.00021711	-0.000150623	7.90751e-05
3013.598690136379	3596.314489452301	3384.502654719069	0.89037156	12.78163242	0.83050615	0.056713045	0.0125535425	0.0572538849	-0.0637416533	-0.0325745304	-0.045415936	0.04599693	0.015548453	0.0359559864	0.047323273799999996	0.065887918	-0.0055056982999999995	-0.009358723900000001	0.0924500708	0.0762675296	0.051361421399999996	0.0205805353	-0.012554375900000001	0.015368	-0.00884187	-0.0057073	0.000196927	-0.000150623	0.000157327
3009.250072113041	3594.5924198409643	3381.9126967500642	0.89968222	12.91529083	0.82394981	0.04705042	0.0196060316	0.061612499800000005	0.008884550699999999	0.0020861228	-0.0894266167	-0.0481889738	-0.0138525055	0.0341071565	0.0015441131	0.062929688	0.018779731	-0.0120367273	0.0919458628	0.0743712266	0.04752510099999999	0.014754258400000001	-0.019855923799999998	0.0256267	0.00213295	-0.013062	0.000566171	-0.000150623	0.000157327
3009.715610191616	3592.114255167823	3382.9921969913776	0.78683817	11.2953701	0.8003248	0.02034925	0.0309295588	0.044739468399999996	0.0663085248	0.0057464822999999995	-0.0267584011	-0.0424759484	0.0008194766000000001	0.0272096576	-0.0224222686	0.0542969882	0.050486948399999995	-0.03418907	0.0914206801	0.072407065	0.0435912223	0.0088741449	-0.0270442847	0.0256267	-0.00387898	0.0007465199999999998	0.000555595	-0.000150623	0.000157327
3016.8061451513036	3594.0510125025908	3386.829220711655	0.78279716	11.23736	0.79341954	0.07974599999999998	0.0277520008	0.065924658	0.10556944060000001	-0.0192703829	0.005619706800000001	0.0044283382000000005	0.008762258299999999	0.0463963502	-0.0021396479	0.07961182809999999	0.0110690273	-0.054853299	0.0908746423	0.0703768369	0.0395678606	0.0029616505	-0.0340784819	0.0205778	0.00763675	-0.0130659	0.00118089	-0.000512706	0.000157326
3016.233973127812	3594.2706687362315	3388.6970655948826	0.83108503	11.93055058	0.80758983	0.04593807	0.0404076545	0.054164635999999995	0.057875615400000004	0.0100469896	0.0392291053	-0.0238529456	0.0066330525	0.0364922539	-0.0060081129	0.11381026359999999	0.0473684597	-0.0480047434	0.0903078742	0.06828239480000001	0.035463275	-0.0029616505	-0.0409184175	0.0256209	0.00762923	-0.0325393	0.00146478	-0.000368316	0.000157327
3017.1375263860828	3596.5422395493506	3389.1266932178664	0.85329497	12.24938297	0.82932872	0.033698839999999994	0.0428857147	0.0670402672	0.0049889025	0.0177080295	0.0669407083	0.0522537323	0.0089771506	0.0574722275	-0.0071100233	0.12114720359999999	0.07065038929999999	0.0162047937	0.089720505	0.0661256498	0.0312858913	-0.0088741449	-0.04752510099999999	0.0213443	0.00763647	-0.0130667	0.00132412	-0.000310128	0.000157327
3022.269509732369	3597.377590362721	3390.221974686208	0.80837268	11.60450649	0.81415695	0.017695579999999995	0.029284431800000003	0.10256202689999999	-0.0623212713	0.0203143687	0.0102624369	0.10755147179999999	0.010220910500000001	0.0590995167	0.0046648576	0.1496433079	0.0348931358	0.051622477400000005	0.0891126687	0.0639085696	0.0270442847	-0.014754258400000001	-0.0538608716	0.0256247	0.0153545	-0.0136154	0.00142652	-0.000310697	0.000157327
3026.501259164979	3598.552883439177	3389.600173630581	0.80254894	11.52090454	0.79851407	0.034235175	0.0325072787	0.12429804009999999	-0.0590649873	0.041429633199999996	-0.06803207780000001	0.0015169329999999998	0.0079308698	0.0655751206	0.0149913866	0.1415889685	0.0622966854	0.0141526868	0.088484504	0.0616331773	0.0227471623	-0.0205805353	-0.0598896127	0.0218934	0.00763368	-0.0151165	0.00155438	-0.00053343	8.22809e-05
3024.7895838053664	3596.1611067338845	3387.8044356834666	0.80942482	11.61960983	0.7931152	0.039693605	0.0226438893	0.1343010235	-0.029896787200000004	0.0286205502	-0.0809962808	-0.0379849296	0.0066532026	0.054450816900000004	0.0076166420999999995	0.1114272847	0.0924272486	-0.0048728231	0.087836154	0.059301549	0.0184033451	-0.026331716	-0.0655769581	0.0299824	0.00763792	-0.00462024	0.00125249	-0.000488284	0.000157327
3020.246922429613	3594.571023192157	3387.533012749399	0.85393602	12.25858593	0.79502589	0.05041720999999999	0.0397171164	0.0970938577	0.04726116440000001	0.0276920471	-0.0356257802	-0.0400969721	0.0140051545	0.0558350092	-0.0062692503	0.1311101671	0.041796181200000004	-0.059815559500000004	0.0871677669	0.0569158121	0.01402175	-0.031986815099999996	-0.07089048740000001	0.0234046	0.00763282	-0.0211598	0.00169645	-0.000386349	0.000157327
3019.0041044931672	3592.367569051273	3389.120981345701	0.9036206	12.97182751	0.8579399	0.05326923	0.0568743461	0.0762364389	0.0854416217	0.0275929979	0.048677593	-0.0376761886	0.0071151697	0.0617695368	-0.0349799277	0.09593051820000001	0.0305717623	-0.059676159699999995	0.08647949490000001	0.0544781434	0.0096113714	-0.0375251979	-0.0757999113	0.0113894	0.0317453	-0.0252001	0.00180322	-0.000541604	0.000157327
3018.8031458395208	3596.509303134889	3389.5712463771088	0.94985384	13.6355238	0.89528942	0.11155982	0.0790113353	0.0821773678	0.031790021099999996	-0.0236295259	0.0386283906	0.0798099118	0.0268081112	0.0811058414	-0.0105298922	0.1508697152	-0.0519533483	-0.0296470509	0.08577149519999999	0.051990767199999996	0.0051812628	-0.0429266552	-0.080277244	0.0114225	0.00768267	0.0326382	0.00188396	-0.000254933	-6.77778e-05
3007.9390693065006	3593.8946647055004	3378.498218040268	1.43622482	20.61756897	1.33356822	0.47998672	0.1953349366	0.1468150055	0.16581739550000002	0.009922444300000001	-0.0598557496	0.2789001325	0.0671592298	0.0543511423	-0.08552798119999999	0.2593269862	-0.2528716735	0.2002388177	0.08504392919999999	0.0494559531	0.0007405182000000001	-0.0481714778	-0.084296963	0.050817	-0.007948969999999998	0.246992	0.00563483	-5.47482e-05	0.000193303
2951.160988585474	3563.2610745938373	3363.291293061295	3.17894506	45.63500214	2.84620547	0.82476529	-0.023610018599999998	-0.049074191100000004	-0.023684151400000002	0.581083775	-0.1510342986	-0.0556327097	-0.2359262812	-0.2418862896	-0.4416899017	0.05516356360000001	0.3072570997	0.1891274523	0.084296963	0.046876013700000004	-0.0037017465000000003	-0.053240527999999995	-0.087836154	0.0292932	-0.0918044	-0.349261	0.00495402	0.00100238	-0.00053142
3026.1471957421727	3608.9847514486823	3378.8051303405296	3.19548249	45.87240219	2.87919736	0.6632068000000001	-0.3501278806	-0.054451468899999994	-0.0364802952	0.2169640942	0.0037924023	0.25951354670000004	-0.2585839971	-0.2262115794	0.17497623329999998	0.3264763317	0.34332134950000004	0.1448028742	0.0835307668	0.0442533033	-0.0081364123	-0.0581153092	-0.0908746423	-0.037168	-0.251746	-0.655077	0.00437379	0.00128486	-0.00228847
2974.341493215123	3557.78321195003	3356.4922630178285	4.33738804	62.26490402	4.12296247	1.4858059	0.0010232092999999999	0.1194780382	-0.0167857798	-0.4027875941	-0.158772193	-0.0472804208	0.7889251709999999	-0.4168743078	-0.21626705420000003	-0.1168453517	0.1399514819	0.0176983242	0.0827455156	0.0415902147	-0.012554375900000001	-0.06277803400000001	-0.09339510720000001	-0.0962265	-0.128272	-0.0186136	-0.00725427	0.00234549	-0.00164096
2975.289442707266	3591.5813423791674	3379.1125358892987	3.27716112	47.0449295	3.25340891	0.5786499599999999	0.030662076400000002	0.0720858189	0.025260603	0.06510747019999999	-0.0008727661	-0.0673269123	-0.0413123908	-0.0097613881	-0.1092143494	0.0185917908	-0.035876563199999996	0.055214323600000004	0.0819413884	0.038889177999999996	-0.0169465682	-0.06721168849999999	-0.095383181	-0.145778	-0.00754012	0.007693229999999999	-0.000285315	0.00174404	-0.00157017
3017.9929491478133	3591.833374066434	3374.7354486584168	1.13752246	16.32958031	1.03711939	0.06536948900000002	0.070538285	-0.0330359351	0.0830902872	-0.0181684172	0.0511224306	0.045995067800000004	0.0279048857	0.055132228	-0.0345895635	0.0740066168	-0.0533988092	-0.1241193399	0.08111856860000001	0.0361526575	-0.021303972999999997	-0.0714000949	-0.0968275308	-0.145789	0.000621399	0.0122397	0.000546705	0.0015755	-0.00162262
2995.5053577010685	3590.9196490113604	3361.1997122914167	0.95009077	13.6389246	0.91360849	0.04476953100000001	0.1083365339	-0.11973695529999999	0.0214625323	-0.0248449089	0.0437477517	0.1093228028	0.0096857839	0.043041531699999996	-0.056885512400000005	0.054112681600000004	-0.09186463140000001	-0.1297024188	0.080277244	0.0333831503	-0.0256176456	-0.07532797	-0.0977199233	-0.145784	0.00435978	0.037833	0.000364468	0.0015755	-0.00174904
2996.5793039815608	3584.96064224979	3359.0874477858943	1.08988249	15.64568996	0.89033329	0.12097242	0.1176942707	-0.1661651339	0.0206938422	-0.0388906582	-0.032014302599999996	0.1898008949	0.0233771752	0.0383593703	-0.0928777171	0.056670887999999996	-0.1281545824	-0.1820262516	0.0794176065	0.0305831832	-0.029878730899999997	-0.0789809816	-0.0980552714	-0.122623	0.007556949999999998	0.0583564	0.000620829	0.000846074	-0.00125301
2992.55003456887	3586.6367130730628	3359.2825534582585	0.84640086	12.15041542	0.83258104	0.06912004999999999	0.11811198980000001	-0.1346915148	-0.0028360637	-0.0454724552	-0.126514959	0.17484535469999998	0.0201373532	0.0315037224	-0.0883102261	0.0749359315	-0.1145273326	-0.1518215527	0.0785398523	0.0277553111	-0.0340784819	-0.08234580009999999	-0.0978316635	-0.11605	0.0102036	0.0420847	0.000999063	0.000610754	-0.00151203
2992.691798244013	3587.8108842278557	3360.200726011828	0.90866089	13.04418278	0.83943808	0.06650875000000002	0.11967075699999999	-0.1498144439	0.061793225199999996	-0.044272647000000005	-0.1614048414	0.078104115	0.013752328999999999	0.0376361552	-0.0828380354	0.0698104509	-0.11296987509999999	-0.1877645738	0.0776441814	0.0249021141	-0.038208277400000004	-0.0854101477	-0.09705037429999999	-0.110846	0.0181126	0.0500989	0.00150209	0.000656918	-0.00115359
2998.9596889697805	3590.358928592982	3368.453912600057	0.95113516	13.65391731	0.91881943	0.09039535	0.11973434289999998	-0.1422785909	0.1358025756	-0.048021253	-0.0419071172	0.12374953550000001	0.0208956655	0.044790591500000004	-0.047277401600000005	0.08084652490000001	-0.1248262888	-0.2286344093	0.0767307983	0.022026195699999997	-0.04225964	-0.088162843	-0.0957158574	-0.13264200000000004	0.0116336	0.042038	0.000772792	0.000901319	-0.00126108
2984.062055537309	3581.5299660870332	3343.041806864694	2.6628983	38.22694778	2.42442441	0.48466495	0.049487079100000005	-0.2322205789	0.0628447792	0.1445815474	0.0853198937	-0.0202334578	-0.116961143	-0.0177220095	-0.1470214714	-0.1306090058	-0.13073613039999998	0.0459383138	0.0757999113	0.01913018	-0.046224253099999994	-0.0905938416	-0.09383572009999999	-0.168016	-0.111513	0.0619552	-0.00475022	0.00107578	-0.00168815
3013.343377215093	3594.330050446965	3387.980198384057	3.04540491	43.71797943	2.69202828	0.53603228	-0.0357133452	-0.1153520476	-0.0496160305	-0.0902073586	0.1245604381	-0.0519191531	-0.047848437599999995	0.0464790075	0.046342618499999995	-0.1913965345	-0.1027535569	-0.0170709644	0.07485173269999999	0.0162167092	-0.0500939782	-0.0926942731	-0.0914206801	-0.199853	-0.13331	0.00277142	-0.00992612	0.00285352	-0.0031988
3000.916304298837	3592.773063594219	3385.1178555101496	1.516734	21.77330971	1.37054384	0.37323712	-0.028788284100000002	-0.1343007893	-0.051795400400000004	0.0425921747	0.046816975999999996	-0.0196347552	-0.0399003808	-0.013382986599999999	-0.0016352102999999999	-0.1783472462	-0.0163613443	0.0602593159	0.073886479	0.0132884419	-0.0538608716	-0.0944564733	-0.088484504	-0.162449	-0.109016	-0.0314377	-0.00588322	0.00228735	-0.00226127
3010.9928663281707	3597.837578243457	3394.2736296342737	1.01768219	14.60922623	0.96520424	0.09298079999999997	-0.0194697052	-0.1248041899	-0.074558261	-0.0812580375	-0.0803525301	-0.0322388536	-0.0062910836	0.0227515808	0.0754028236	-0.1523893543	-0.058176283499999995	-0.007678253	0.0729043701	0.0103480497	-0.0575172008	-0.095874012	-0.08504392919999999	-0.167061	-0.0875861	-0.0419926	-0.00565535	0.00185201	-0.00272574
3013.749305397093	3597.626576834058	3395.6665797623696	0.91128045	13.08178806	0.83655024	0.05695929999999998	-0.0273987338	-0.0527267688	-0.034185432200000004	-0.0174717491	-0.037593526099999997	-0.1559100289	-0.014651766799999999	0.0162172568	0.0456880384	-0.1699824657	-0.0123696539	0.0454374393	0.07190563030000001	0.0073982156999999995	-0.0610554601	-0.09694171689999999	-0.08111856860000001	-0.160084	-0.073993	-0.0383104	-0.00534676	0.00190835	-0.00243653
3014.5148292428803	3597.5328963754187	3400.5650715396864	0.82998127	11.91470623	0.8509618	0.0829052	-0.0155813449	-0.08436022550000001	0.0353216074	-0.0316749068	0.0075604960999999995	-0.1015473632	-0.0098980107	-0.0018563394	0.0475454073	-0.1426282086	-0.0519076822	0.0353042004	0.07089048740000001	0.0044416313	-0.0644683864	-0.0976556919	-0.0767307983	-0.147284	-0.0665935	-0.0409171	-0.00430944	0.00174369	-0.00243653
